0.00,0.00,2.69,0.00,0.00
0.00,0.00,2.69,0.00,0.00
0.00,0.00,2.69,0.00,0.00
0.00,0.00,2.69,0.00,0.00
0.00,0.00,2.69,0.00,0.00
0.00,0.00,2.69,0.00,0.00
0.00,0.00,2.69,0.00,0.00
0.00,0.00,2.69,0.00,0.00
0.18,0.18,4.07,4.18,3.67
4.42,4.42,14.56,14.39,16.13
3.72,3.72,8.47,19.57,23.47
2.59,2.59,13.15,29.12,65.20
0.18,0.18,22.21,24.34,72.30
3.37,3.37,25.06,22.96,71.55
2.68,2.68,22.10,16.22,69.41
2.89,2.89,19.08,16.12,70.58
3.38,3.38,24.19,13.80,68.95
4.57,4.57,22.69,10.50,69.68
2.62,2.62,19.19,9.21,70.02
2.01,2.01,13.33,6.58,68.51
1.09,1.09,10.64,12.02,70.68
1.76,1.76,10.55,11.67,68.67
2.72,2.72,12.76,10.34,70.15
2.68,2.68,13.77,13.31,69.72
4.25,4.25,14.93,10.18,68.73
4.40,4.40,14.61,12.09,69.97
6.22,6.22,16.14,16.05,69.16
10.89,10.89,19.49,25.54,70.33
13.91,13.91,23.32,24.45,70.13
10.89,10.89,19.70,11.24,70.01
9.11,9.11,18.45,16.61,69.82
6.20,6.20,16.29,18.33,66.78
3.61,3.61,17.35,19.37,65.22
5.14,5.14,19.90,22.23,64.68
7.56,7.56,23.17,20.68,64.38
7.52,7.52,24.73,20.59,65.03
5.69,5.69,25.11,19.38,67.32
5.58,5.58,24.58,18.50,67.73
2.85,2.85,23.06,15.32,67.99
6.99,6.99,21.81,17.48,68.88
7.19,7.19,20.10,15.33,67.64
9.73,9.73,17.82,11.97,68.48
11.47,11.47,15.85,11.92,69.16
15.40,15.40,18.64,19.49,66.60
19.17,19.17,29.50,25.35,71.07
18.71,18.71,28.25,20.61,70.23
18.13,18.13,27.87,19.73,69.13
17.21,17.21,26.30,18.61,66.11
14.64,14.64,24.88,13.66,65.61
11.99,11.99,23.18,14.47,65.27
9.53,9.53,19.95,13.34,67.35
9.64,9.64,17.47,11.69,67.39
11.05,11.05,18.93,12.13,67.90
11.45,11.45,19.47,8.11,67.26
12.73,12.73,20.67,13.11,67.04
15.10,15.10,23.12,16.86,68.38
18.14,18.14,24.54,16.43,66.32
19.09,19.09,23.96,17.92,68.15
15.20,15.20,24.03,17.05,66.95
9.49,9.49,21.05,18.81,67.22
6.17,6.17,24.39,22.43,67.71
9.45,9.45,28.00,19.64,66.23
12.58,12.58,24.58,17.63,65.23
14.26,14.26,23.44,21.54,64.10
14.74,14.74,19.13,19.15,62.69
13.79,13.79,17.23,14.46,62.54
16.84,16.84,17.39,15.10,66.97
15.10,15.10,16.37,13.57,64.59
17.16,17.16,17.59,13.00,67.67
16.48,16.48,16.53,11.81,66.01
17.86,17.86,17.84,12.13,66.49
18.74,18.74,16.93,10.63,66.31
19.96,19.96,15.49,10.64,65.63
19.39,19.39,16.27,10.59,66.21
16.20,16.20,14.44,12.32,65.12
9.44,9.44,21.68,21.61,64.62
3.56,3.56,11.12,20.29,64.23
4.70,4.70,14.97,30.16,74.86
5.67,5.67,14.08,29.59,77.94
10.02,10.02,16.50,28.62,73.28
11.91,11.91,17.93,21.66,71.81
13.24,13.24,24.05,18.51,70.91
12.27,12.27,28.08,20.83,71.79
11.77,11.77,28.46,21.59,69.30
13.08,13.08,23.94,20.98,70.80
17.06,17.06,17.10,18.70,70.50
18.19,18.19,18.28,21.20,73.91
14.57,14.57,21.92,22.26,72.15
15.73,15.73,25.88,22.41,69.47
17.36,17.36,27.84,21.91,69.60
18.40,18.40,27.26,19.20,69.74
16.78,16.78,24.12,22.47,69.18
19.73,19.73,21.43,23.95,69.73
24.25,24.25,18.79,25.79,69.84
35.56,35.56,20.86,24.65,82.22
30.31,30.31,15.59,21.26,76.98
24.68,24.68,15.24,20.39,72.25
22.82,22.82,13.72,18.98,66.45
21.65,21.65,16.41,19.90,63.62
21.80,21.80,21.63,20.77,65.64
22.50,22.50,24.39,20.54,68.89
19.63,19.63,25.65,19.82,66.73
12.61,12.61,26.81,16.78,65.79
10.48,10.48,24.33,17.63,66.13
14.94,14.94,24.85,17.65,67.05
27.86,27.86,24.99,20.63,65.20
40.54,40.54,24.87,24.90,65.29
48.72,48.72,18.70,22.67,62.51
60.48,60.48,22.87,25.40,63.02
74.73,74.73,29.24,23.77,59.07
77.19,77.19,34.36,21.12,63.05
77.30,77.30,38.48,23.99,72.64
75.48,75.48,41.57,26.01,69.44
75.82,75.82,42.93,29.52,63.18
74.61,74.61,42.48,27.74,60.25
73.13,73.13,41.01,31.25,60.79
70.84,70.84,43.07,23.51,62.22
72.75,72.75,42.11,24.85,61.14
73.49,73.49,40.01,21.39,61.72
72.31,72.31,39.51,22.50,69.36
69.65,69.65,36.25,28.80,71.47
58.94,58.94,33.97,35.03,68.08
54.30,54.30,31.02,39.08,62.32
49.63,49.63,27.13,34.96,63.87
54.70,54.70,23.13,37.41,64.62
56.50,56.50,18.98,35.02,62.10
49.49,49.49,16.40,39.58,63.17
49.59,49.59,16.28,33.18,70.72
46.29,46.29,15.37,21.10,74.75
46.80,46.80,15.45,35.48,74.14
48.86,48.86,17.14,41.43,72.13
47.02,47.02,20.01,36.04,67.71
48.39,48.39,23.05,37.61,62.97
48.69,48.69,26.92,43.15,60.90
46.93,46.93,28.63,39.24,64.10
47.87,47.87,30.91,42.34,66.73
48.35,48.35,34.29,43.00,60.77
45.44,45.44,34.18,38.24,62.42
43.95,43.95,31.06,28.50,62.03
43.66,43.66,38.48,38.25,59.93
42.14,42.14,27.37,29.64,57.02
39.40,39.40,28.32,36.64,60.27
33.87,33.87,14.88,34.61,58.26
22.68,22.68,16.12,34.97,71.29
13.63,13.63,14.56,33.11,74.39
23.70,23.70,18.74,36.22,72.32
27.66,27.66,19.59,31.31,72.11
28.90,28.90,20.33,25.22,72.16
33.73,33.73,19.76,29.01,72.49
35.78,35.78,19.25,33.58,72.51
30.16,30.16,19.34,40.84,72.44
28.97,28.97,21.64,43.91,73.01
26.02,26.02,22.31,39.03,73.17
30.96,30.96,22.76,29.84,73.41
32.65,32.65,30.16,38.21,74.48
31.10,31.10,33.95,38.71,74.39
25.80,25.80,31.58,28.55,74.30
24.01,24.01,31.86,26.10,74.02
20.83,20.83,29.78,26.99,74.48
28.06,28.06,28.16,23.63,73.80
24.63,24.63,27.07,24.23,72.61
19.11,19.11,20.73,16.88,75.68
19.57,19.57,31.18,24.42,70.72
19.26,19.26,36.06,29.98,70.20
18.58,18.58,32.97,27.47,69.72
16.00,16.00,30.43,24.93,64.86
19.90,19.90,26.75,21.41,63.79
20.61,20.61,25.57,18.48,66.85
25.23,25.23,26.28,21.84,67.81
22.15,22.15,28.95,20.82,65.59
24.13,24.13,28.38,21.70,65.36
24.45,24.45,25.85,20.17,64.79
23.37,23.37,25.58,19.64,65.08
21.76,21.76,26.60,21.17,63.83
18.13,18.13,28.61,23.39,65.67
17.72,17.72,32.27,27.04,67.71
27.30,27.30,31.70,26.66,65.31
24.35,24.35,23.38,20.42,65.00
18.20,18.20,26.36,20.80,71.60
18.64,18.64,22.84,18.92,69.28
16.91,16.91,26.35,18.13,65.73
20.88,20.88,26.29,18.69,68.52
23.02,23.02,26.54,19.86,66.68
21.99,21.99,33.26,25.92,64.58
23.19,23.19,33.33,23.63,68.82
21.08,21.08,32.00,22.64,68.61
18.25,18.25,30.31,21.87,67.01
17.29,17.29,27.53,16.85,65.52
19.15,19.15,25.09,14.21,65.04
20.70,20.70,26.73,10.78,63.52
22.13,22.13,26.47,16.08,64.55
20.64,20.64,27.79,16.90,65.44
25.88,25.88,34.32,18.71,64.35
27.43,27.43,37.38,19.96,59.76
23.68,23.68,31.27,17.72,63.81
21.86,21.86,34.10,17.40,64.90
21.14,21.14,34.54,17.62,62.02
22.56,22.56,30.90,12.49,62.93
23.34,23.34,32.23,15.10,60.96
24.21,24.21,33.84,9.78,60.05
21.67,21.67,32.25,15.56,60.85
24.70,24.70,33.50,12.68,62.12
23.62,23.62,34.06,12.61,61.60
24.77,24.77,32.11,10.47,61.33
26.67,26.67,31.47,14.02,61.55
25.54,25.54,28.07,13.20,63.09
21.82,21.82,24.36,15.82,63.50
13.08,13.08,15.38,12.94,63.24
10.82,10.82,10.90,16.04,62.24
8.11,8.11,14.61,24.87,73.22
10.64,10.64,18.08,25.52,75.78
13.92,13.92,16.53,28.47,73.57
19.47,19.47,18.28,24.96,72.13
23.60,23.60,21.91,19.54,72.03
21.19,21.19,24.21,22.96,72.42
19.48,19.48,23.39,21.68,72.36
23.71,23.71,20.39,20.60,72.34
27.48,27.48,17.38,17.98,72.08
30.06,30.06,22.25,18.51,77.15
25.75,25.75,24.35,19.99,74.74
25.04,25.04,24.46,18.63,71.51
24.35,24.35,23.01,12.06,70.67
23.31,23.31,23.21,15.91,70.48
23.17,23.17,19.89,15.73,70.74
21.05,21.05,16.48,12.55,71.40
23.34,23.34,23.17,22.06,70.90
30.62,30.62,26.18,23.20,78.54
28.87,28.87,22.54,20.35,78.14
26.65,26.65,21.57,18.13,77.14
27.65,27.65,17.69,12.77,73.89
25.98,25.98,18.43,13.40,69.52
28.60,28.60,25.23,16.77,67.05
25.07,25.07,21.89,12.17,66.45
25.09,25.09,22.72,13.89,68.34
26.04,26.04,27.26,17.38,68.90
26.76,26.76,24.76,15.25,66.63
32.52,32.52,28.27,15.37,67.32
32.52,32.52,24.90,13.09,66.38
28.77,28.77,28.39,14.80,66.91
26.95,26.95,24.40,12.11,67.51
39.29,39.29,26.35,15.50,67.28
41.67,41.67,19.73,12.70,67.42
51.17,51.17,20.43,28.31,68.18
62.60,62.60,23.64,27.91,73.26
75.51,75.51,28.33,37.47,71.62
77.44,77.44,31.08,30.54,67.54
78.55,78.55,32.52,26.05,65.93
